model,dataset,table_group,term,coefficient,robust_se_hc3,robust_t,p_value,stars,nobs,r_squared,adj_r_squared,aic,bic
re2,model_data4,ols_full_sample,inf_def,0.010908046939158818,0.04493311262413796,0.24276188098527235,0.8086149329475985,,127,0.4460442731278963,0.4034322941377345,484.1059248857631,512.547795750349
re2,model_data4,ols_full_sample,investment,0.08589060957235779,0.03338564016010214,2.5726812234381615,0.011342037254614528,**,127,0.4460442731278963,0.4034322941377345,484.1059248857631,512.547795750349
re2,model_data4,ols_full_sample,terms_trade_x_trade,-0.00018088306132057824,0.0007533115352487368,-0.24011720630409866,0.8106595926830658,,127,0.4460442731278963,0.4034322941377345,484.1059248857631,512.547795750349
re2,model_data4,ols_full_sample,gov_exp_reduced,-0.14501035992067737,0.0329861404949994,-4.3960996268314725,2.4399074831454887e-05,***,127,0.4460442731278963,0.4034322941377345,484.1059248857631,512.547795750349
re2,model_data4,ols_full_sample,log_cc_total_plus2,-0.20085717931189517,0.3521063633757259,-0.5704446161842419,0.5694700749266792,,127,0.4460442731278963,0.4034322941377345,484.1059248857631,512.547795750349
re2,model_data4,ols_full_sample,terms_trade,-0.03163928581152242,0.05654810287047721,-0.5595110040029433,0.5768825572938523,,127,0.4460442731278963,0.4034322941377345,484.1059248857631,512.547795750349
re2,model_data4,ols_full_sample,trade,0.024974313783680778,0.0743390069210573,0.33595167352991023,0.7375090273585762,,127,0.4460442731278963,0.4034322941377345,484.1059248857631,512.547795750349
re3,model_data4,ols_full_sample,const,8.708881410090378,5.8720800185619275,1.4830999207369764,0.14071385608825843,,127,0.445169491325461,0.4075538636187126,482.30631935026577,507.9040031283931
re3,model_data4,ols_full_sample,fertility,0.1550763904912337,0.20946920563018753,0.7403302553455855,0.4605701505931711,,127,0.445169491325461,0.4075538636187126,482.30631935026577,507.9040031283931
re3,model_data4,ols_full_sample,log_GDPpc2015,-0.40200562013402463,0.1794510811091002,-2.240196145096606,0.02695039383326706,**,127,0.445169491325461,0.4075538636187126,482.30631935026577,507.9040031283931
re3,model_data4,ols_full_sample,investment,0.08496199010500805,0.03274150130986999,2.594932630025615,0.010660829068228472,**,127,0.445169491325461,0.4075538636187126,482.30631935026577,507.9040031283931
re3,model_data4,ols_full_sample,terms_trade_x_trade,-0.00018877770834694623,0.0007331638234668757,-0.25748366504812303,0.7972539021622153,,127,0.445169491325461,0.4075538636187126,482.30631935026577,507.9040031283931
re3,model_data4,ols_full_sample,gov_exp_reduced,-0.1457151153658624,0.032518844964164205,-4.480943758194382,1.730366568690792e-05,***,127,0.445169491325461,0.4075538636187126,482.30631935026577,507.9040031283931
re3,model_data4,ols_full_sample,log_cc_total_plus2,-0.22703905364371957,0.3386669443667346,-0.6703903567212754,0.5039189172240907,,127,0.445169491325461,0.4075538636187126,482.30631935026577,507.9040031283931
re3,model_data4,ols_full_sample,terms_trade,-0.030049173090277437,0.05393754200469913,-0.5571105388461992,0.5785071016166401,,127,0.445169491325461,0.4075538636187126,482.30631935026577,507.9040031283931
re3,model_data4,ols_full_sample,trade,0.025679390076091872,0.07248860835075888,0.3542541464147592,0.7237806837900003,,127,0.445169491325461,0.4075538636187126,482.30631935026577,507.9040031283931
re4,model_data4,ols_full_sample,const,9.661644733061008,5.7073622580496375,1.692838880068331,0.09310261225393107,*,127,0.4411345833813586,0.40826014710967373,481.2265625501474,503.9800592418161
re4,model_data4,ols_full_sample,log_GDPpc2015,-0.5139035946054432,0.11636666069993105,-4.416244236230349,2.2255099802194672e-05,***,127,0.4411345833813586,0.40826014710967373,481.2265625501474,503.9800592418161
re4,model_data4,ols_full_sample,investment,0.08299265333994497,0.031738720762548044,2.61487077443515,0.01008069265113352,**,127,0.4411345833813586,0.40826014710967373,481.2265625501474,503.9800592418161
re4,model_data4,ols_full_sample,terms_trade_x_trade,-0.00016614194239850805,0.0007169489960302274,-0.23173467473759224,0.8171421143409788,,127,0.4411345833813586,0.40826014710967373,481.2265625501474,503.9800592418161
re4,model_data4,ols_full_sample,gov_exp_reduced,-0.14258340352196927,0.03194321473162376,-4.463652287971248,1.8424949308112413e-05,***,127,0.4411345833813586,0.40826014710967373,481.2265625501474,503.9800592418161
re4,model_data4,ols_full_sample,log_cc_total_plus2,-0.22738132702535743,0.3276690132659467,-0.6939360080436029,0.4890747575253479,,127,0.4411345833813586,0.40826014710967373,481.2265625501474,503.9800592418161
re4,model_data4,ols_full_sample,terms_trade,-0.025841529357181647,0.05270138298377008,-0.4903387329539304,0.6247971012334762,,127,0.4411345833813586,0.40826014710967373,481.2265625501474,503.9800592418161
re4,model_data4,ols_full_sample,trade,0.023386191454892707,0.07072236241713135,0.3306760500583586,0.7414707045869231,,127,0.4411345833813586,0.40826014710967373,481.2265625501474,503.9800592418161
re5,model_data4,ols_full_sample,const,9.586500921967204,5.528380953339743,1.7340521579244488,0.08547695084781333,*,127,0.4380731676690064,0.40997682605245667,479.9203588585651,499.82966846377525
re5,model_data4,ols_full_sample,log_GDPpc2015,-0.5392622517092927,0.11451252373786439,-4.7091989077434135,6.738991975204614e-06,***,127,0.4380731676690064,0.40997682605245667,479.9203588585651,499.82966846377525
re5,model_data4,ols_full_sample,investment,0.08499831358296281,0.03196314870930468,2.659259710487135,0.008900415369414796,***,127,0.4380731676690064,0.40997682605245667,479.9203588585651,499.82966846377525
re5,model_data4,ols_full_sample,terms_trade_x_trade,-0.0001427895079208371,0.0006784889448831904,-0.21045222475278494,0.8336716666108892,,127,0.4380731676690064,0.40997682605245667,479.9203588585651,499.82966846377525
re5,model_data4,ols_full_sample,gov_exp_reduced,-0.14742295599151023,0.030010822576408032,-4.912326398790604,2.875877611669051e-06,***,127,0.4380731676690064,0.40997682605245667,479.9203588585651,499.82966846377525
re5,model_data4,ols_full_sample,terms_trade,-0.02464652212217883,0.05082137127776997,-0.4849637367608691,0.628586195681107,,127,0.4380731676690064,0.40997682605245667,479.9203588585651,499.82966846377525
re5,model_data4,ols_full_sample,trade,0.020942894196683038,0.06688977627543119,0.3130955934199383,0.7547515499998603,,127,0.4380731676690064,0.40997682605245667,479.9203588585651,499.82966846377525
re6,model_data4,ols_full_sample,const,10.70351809511339,2.1302263647622603,5.024591880078404,1.7635415209347447e-06,***,127,0.4377883325206756,0.4145564454347531,477.9847175912626,495.04984011001415
re6,model_data4,ols_full_sample,log_GDPpc2015,-0.5410399221678156,0.11136972575035352,-4.8580520291538765,3.588744371723396e-06,***,127,0.4377883325206756,0.4145564454347531,477.9847175912626,495.04984011001415
re6,model_data4,ols_full_sample,investment,0.08356876797684214,0.031556743893946776,2.6482062996642797,0.009170528479280435,***,127,0.4377883325206756,0.4145564454347531,477.9847175912626,495.04984011001415
re6,model_data4,ols_full_sample,gov_exp_reduced,-0.1473189351194457,0.02896142026531276,-5.086730338839436,1.3479952696978367e-06,***,127,0.4377883325206756,0.4145564454347531,477.9847175912626,495.04984011001415
re6,model_data4,ols_full_sample,terms_trade,-0.03540449403605925,0.014339286448034862,-2.4690554975914636,0.014942711517707681,**,127,0.4377883325206756,0.4145564454347531,477.9847175912626,495.04984011001415
re6,model_data4,ols_full_sample,trade,0.006790569043629231,0.0027515253288349505,2.4679289601540724,0.014987501612424809,**,127,0.4377883325206756,0.4145564454347531,477.9847175912626,495.04984011001415
re7,model_data4,ols_full_sample,const,7.274621280391575,1.369438176585574,5.312120988571691,4.898393324420868e-07,***,128,0.41286622859090294,0.39377244740686734,484.89660845877285,499.15675977837094
re7,model_data4,ols_full_sample,log_GDPpc2015,-0.5784334132858033,0.10719130941511758,-5.396271548896899,3.359188662965248e-07,***,128,0.41286622859090294,0.39377244740686734,484.89660845877285,499.15675977837094
re7,model_data4,ols_full_sample,investment,0.07607912755121513,0.03349155780997708,2.271591186736357,0.024848887863288358,**,128,0.41286622859090294,0.39377244740686734,484.89660845877285,499.15675977837094
re7,model_data4,ols_full_sample,gov_exp_reduced,-0.12870810832248647,0.029209009270991355,-4.406452376675154,2.2603128381488786e-05,***,128,0.41286622859090294,0.39377244740686734,484.89660845877285,499.15675977837094
re7,model_data4,ols_full_sample,trade,0.007662093426253245,0.0027411937217745987,2.795166706165132,0.006020094891053073,***,128,0.41286622859090294,0.39377244740686734,484.89660845877285,499.15675977837094
